id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1422343,"Szkoła Podstawowa nr 5, ul. Słocińska 4, 35-330 Rzeszów",445,252,1486918,8,781
1422344,"Dom Pomocy Społecznej dla Kombatantów, ul. Powstańców Śląskich 4, 35-610 Rzeszów",514,568,1486920,121,41
1422345,"Szkoła Podstawowa Nr 24, ul. Piotra Czajkowskiego 11, 35-602 Rzeszów",486,700,1486921,137,216
1422375,"Rzeszowski Dom Kultury, ul. kard. Karola Wojtyły 164, 35-304 Rzeszów",545,490,1486951,122,867
1422378,"Zespół Szkolno-Przedszkolny nr 7, ul. Budziwojska 154, 35-317 Rzeszów",518,424,1486954,154,775
1422471,"Szkoła Podstawowa im. Henryka Sienkiewicza w Choroszczy, ul. Powstania Styczniowego 26A, 16-070 Choroszcz",548,388,1487062,26,674
1422500,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",81,151,1487098,56,37
1422501,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",79,222,1487098,56,37
1422518,"Szkoła Podstawowa im. Jana Pawła II w Kleosinie, ul. Zambrowska 20, 16-001 Kleosin",415,217,1487112,371,243
1422553,"Sportowa Szkoła Podstawowa w Supraślu, ul. Józefa Piłsudskiego 1, 16-030 Supraśl",294,326,1487155,282,252
1422608,"Szkoła Podstawowa w Zabłudowie, ul. Adama Mickiewicza 20, 16-060 Zabłudów",245,80,1487192,172,131
1422609,"Szkoła Podstawowa w Zabłudowie, ul. Adama Mickiewicza 20, 16-060 Zabłudów",237,117,1487192,172,131
1422757,"Szkoła Podstawowa Nr 1, ul. Wojska Polskiego 22, 18-500 Kolno",270,89,1487360,241,100
1423019,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 2 w Sokółce, ul. Szkolna 2, 16-100 Sokółka",419,288,1487637,303,121
1423204,"Szkoła Podstawowa nr 9, ul. Legionowa 7, 15-281 Białystok",226,460,1487848,168,271
1423205,"Szkoła Podstawowa nr 9, ul. Legionowa 7, 15-281 Białystok",210,232,1487848,168,271
1423415,"Szkoła Podstawowa Nr 6 im. Aleksandry Kujałowicz, ul. Sejneńska 12, 16-400 Suwałki",240,266,1488051,182,173
1423574,"Szkoła Podstawowa im. Kard. Stefana Wyszyńskiego, ul. Kardynała Stefana Wyszyńskiego 15, 89-634 Leśno",267,87,1488237,204,83
1423707,"Szkoła Podstawowa Nr 3, ul. Jana Matejki 1, 83-000 Pruszcz Gdański",240,519,1488367,233,255
1423796,"Zespół Kształcenia i Wychowania, ul. Edukacji Narodowej 4a, 83-332 Dzierżążno",395,384,1488456,302,412
1423810,"Szkoła Podstawowa w Przodkowie, ul. Sportowa 12, 83-304 Przodkowo",282,179,1488467,206,109
1423817,"Urząd Gminy Sierakowice, ul. Lęborska 30, 83-340 Sierakowice",610,316,1488478,50,548
1423856,"Szkoła Podstawowa w Sulęczynie, ul. Stefana Żeromskiego 16, 83-320 Sulęczyno",287,345,1488520,171,92
1423898,"Zespół Kształcenia i Wychowania, ul. Wyzwolenia 20, 83-425 Dziemiany",388,235,1488562,176,104
1424114,"Szkoła Podstawowa im. Janusza Korczaka w Krynicy Morskiej, ul. Gdańska 55a, 82-120 Krynica Morska",444,925,1488792,96,875
1424152,"Urząd Miasta, ul. Portowa 24, 84-140 Jastarnia",595,689,1488834,286,956
1424644,"Zespół Szkolno-Przedszkolny, ul. Szkolna 6, 84-217 Szemud",453,431,1489351,4,735
1424645,"Szkoła Podstawowa z Oddziałami Integracyjnymi im. Bohaterów Westerplatte, ul. Szkolna 4, 84-208 Kielno",476,552,1489352,22,985
1424645,"Szkoła Podstawowa z Oddziałami Integracyjnymi im. Bohaterów Westerplatte, ul. Szkolna 4, 84-208 Kielno",476,552,1489355,362,702
1424648,"Szkoła Podstawowa z Oddziałami Integracyjnymi im. Bohaterów Westerplatte, ul. Szkolna 4, 84-208 Kielno",161,418,1489352,22,985
1424649,"Zespół Szkolno-Przedszkolny, ul. Szkolna 6, 84-217 Szemud",370,256,1489351,4,735
1424924,"Zespół Szkół Chłodniczych i Elektronicznych, ul. Sambora 48, 81-201 Gdynia",205,567,1489654,177,481
1424944,"Szkoła Podstawowa nr 48, ul. Jowisza 60, 81-601 Gdynia",288,30,1489671,275,749
1424963,"Szkoła Podstawowa nr 11, ul. Wrocławska 52, 81-553 Gdynia",289,116,1489693,261,632
1424982,"X Liceum Ogólnokształcące, ul. Władysława IV 58, 81-384 Gdynia",139,366,1489707,136,423
1424983,"Zespół Sportowych Szkół Ogólnokształcących, ul. Władysława IV 54, 81-384 Gdynia",172,528,1489712,171,547
1424983,"Zespół Sportowych Szkół Ogólnokształcących, ul. Władysława IV 54, 81-384 Gdynia",172,528,1489717,166,481
1424990,"Szkoła Podstawowa nr 21, ul. Jana z Kolna 5, 81-351 Gdynia",212,671,1489715,198,518
1425004,"Szkoła Podstawowa nr 39, ul. adm. J. Unruga 88, 81-181 Gdynia",367,614,1489733,297,461
1425004,"Szkoła Podstawowa nr 39, ul. adm. J. Unruga 88, 81-181 Gdynia",367,614,1489734,347,672
1425100,"Szkoła Podstawowa nr 2, ul. Wolności 51, 42-500 Będzin",300,688,1489837,181,366
1425101,"Szkoła Podstawowa nr 2, ul. Wolności 51, 42-500 Będzin",295,624,1489837,181,366
1425241,"Szkoła Podstawowa im. Tadeusza Kościuszki, ul. Szkolna 1, 43-356 Kobiernice",398,319,1489991,384,244
1425245,"Urząd Gminy Wilamowice, ul. Rynek 1, 43-330 Wilamowice",754,344,1489994,218,587
1425248,"Szkoła Podstawowa w Pisarzowicach, ul. św. Floriana 28, 43-332 Pisarzowice",435,469,1489999,362,220
1425249,"Szkoła Podstawowa w Pisarzowicach, ul. św. Floriana 28, 43-332 Pisarzowice",376,339,1489999,362,220
1425265,"Ochotnicza Straż Pożarna, ul. Tadeusza Kościuszki 3, 43-400 Cieszyn",279,541,1490016,243,450
1425334,"Gminny Ośrodek Kultury, Promocji, Informacji Turystycznej i Biblioteka Publiczna w Istebnej, Istebna 68, 43-470 Istebna",683,202,1490097,190,369
1425547,"Zespół Szkolno-Przedszkolny, ul. Zwycięstwa 44, 44-177 Paniówki",542,471,1490320,27,777
1425632,"Szkoła Podstawowa w Opatowie, ul. Szkolna 5, 42-152 Opatów",189,134,1490412,164,105
1425662,"Szkoła Podstawowa w Truskolasach, ul. Szkolna 3, 42-134 Truskolasy",542,360,1490442,21,711
1425790,"Przedszkole nr 2, ul. Pułaskiego 7A, 42-300 Myszków",288,251,1490587,258,220
1425888,"Powiatowy Zespół Szkół Nr 2 im. Karola Miarki, ul. Karola Szymanowskiego 12, 43-200 Pszczyna",303,225,1490719,149,96
1426029,"Szkoła Podstawowa im. Henryka Mikołaja Góreckiego, ul. Wolności 41, 44-282 Czernica",348,313,1490840,251,128
1426117,"Gminna Biblioteka Publiczna/Centrum Usług Publicznych w Zbrosławicach, ul. Oświęcimska 2A, 42-674 Zbrosławice",268,633,1490935,112,158
1426166,"Szkoła Podstawowa im. Wilhelma Gawlikowicza, ul. Świętego Jana 33A, 43-220 Bojszowy",208,145,1490986,178,72
1426171,"Gminna Szkoła Podstawowa z Oddziałami Integracyjnymi im. ks Jerzego Popiełuszki, ul. Sierpowa 38, 43-220 Świerczyniec",213,153,1490989,157,159
1426187,"MOSiR Dom Sportu, ul. Wojciecha Korfantego 17, 44-310 Radlin",275,317,1491005,244,330
1426271,"Zespół Szkolno-Przedszkolny, ul. Szkolna 21, 44-323 Połomia",717,190,1491096,210,326
1426301,"Zespół Szkół im. Gen. Józefa Bema, ul. Parkowa 7, 42-400 Zawiercie",236,226,1491128,233,297
1426465,"Szkoła Podstawowa, ul. Rynek 2, 34-370 Rajcza",362,219,1491297,236,170
1426491,"Szkoła Podstawowa, Żabnica ul. Szkolna 6, 34-350 Węgierska Górka",519,120,1491322,467,165
1426552,"Szkoła Podstawowa Nr 37 im. gen. Mariusza Zaruskiego, ul. Doliny Miętusiej 5, 43-300 Bielsko-Biała",433,578,1491386,48,771
1426553,"Szkoła Podstawowa Nr 37 im. gen. Mariusza Zaruskiego, ul. Doliny Miętusiej 5, 43-300 Bielsko-Biała",422,591,1491386,48,771
1426554,"Szkoła Podstawowa Nr 37 im. gen. Mariusza Zaruskiego, ul. Doliny Miętusiej 5, 43-300 Bielsko-Biała",490,722,1491386,48,771
1426571,"Szkoła Podstawowa Nr 21, ul. Worpie 14-16, 41-906 Bytom",302,203,1491412,269,114
1426627,"IV Liceum Ogólnokształcące, pl. Generała Władysława Sikorskiego 1, 41-902 Bytom",188,274,1491470,171,309
1426630,"Społeczna Szkoła Podstawowa Społecznego Towarzystwa Oświatowego, ul. Skrajna 14a, 41-907 Bytom",233,330,1491425,154,325
1426633,"Zespół Szkół Mistrzostwa Sportowego, ul. Harcerska 2, 41-503 Chorzów",207,279,1491538,113,497
1426650,"Szkoła Podstawowa Nr 1, ul. gen. Henryka Dąbrowskiego 41, 41-500 Chorzów",176,304,1491505,162,237
1426726,"Szkoła Podstawowa nr 30, ul. Ludowa 58, 42-215 Częstochowa",342,384,1491592,303,410
1426735,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",272,433,1491602,203,369
1426736,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",284,391,1491602,203,369
1426738,"Szkoła Podstawowa nr 48, ul. Leona Schillera 5, 42-224 Częstochowa",271,393,1491602,203,369
1426785,"Szkoła Podstawowa nr 49, ul. Jesienna 42, 42-208 Częstochowa",263,384,1491649,166,268
1426806,"Szkoła Podstawowa nr 13, ul. Wręczycka 111/115, 42-200 Częstochowa",488,488,1491672,450,775
1426806,"Szkoła Podstawowa nr 13, ul. Wręczycka 111/115, 42-200 Częstochowa",488,488,1491673,457,904
1426817,"Szkoła Podstawowa nr 3, ul. Mireckiego 1, 41-300 Dąbrowa Górnicza",197,319,1491690,147,213
1426819,"Zespół Szkół Sportowych, ul. Chopina 34, 41-300 Dąbrowa Górnicza",317,394,1491692,277,445
1426832,"Zespół Szkół nr 4, ul. Łęknice 35, 41-303 Dąbrowa Górnicza",326,463,1491707,240,888
1426840,"Szkoła Podstawowa nr 8, ul. Krasińskiego 34, 41-300 Dąbrowa Górnicza",242,373,1491713,190,373
1426848,"Szkoła Podstawowa nr 12, ul. Tysiąclecia 25, 41-303 Dąbrowa Górnicza",306,427,1491723,263,335
1426982,"Szkoła Podstawowa nr 14, ul. Edukacyjna 13, 44-268 Jastrzębie-Zdrój",603,228,1491869,129,441
1426985,"Zespół Szkolno-Przedszkolny nr 1, ul. Pszczyńska 125, 44-335 Jastrzębie-Zdrój",763,453,1491872,264,734
1426988,"Dom Strażaka, ul. Rostków 7, 44-336 Jastrzębie-Zdrój",540,344,1491875,3,569
1427052,"Państwowa Szkoła Muzyczna I stopnia, ul. Inwalidów Wojennych 2a, 43-600 Jaworzno",204,225,1491948,98,109
1427181,"Zespół Szkół Technicznych i Ogólnokształcących nr 2, ul. Mikołowska 131, 40-592 Katowice",249,355,1492017,90,199
1427205,"Zespół Szkół nr 1, ul. Stanisława Staszica 2, 40-230 Katowice",297,567,1492100,252,404
1427282,"Szkoła Podstawowa Nr 3, ul. Cypriana Norwida 10, 41-700 Ruda Śląska",222,374,1492203,172,210
1427309,"Miejskie Przedszkole nr 37, ul. Obrońców Westerplatte 7A, 41-710 Ruda Śląska",218,252,1492230,154,141
1427363,"Zespół Szkolno-Przedszkolny nr 4 w Rybniku, ul. Komisji Edukacji Narodowej 29, 44-207 Rybnik",454,319,1492291,297,118
1427465,"Szkoła Podstawowa Nr 27, ul. Grabowa 2, 41-209 Sosnowiec",297,545,1492402,271,438
1427508,"Szkoła Podstawowa Nr 15, ul. Wojska Polskiego 84, 41-208 Sosnowiec",332,473,1492484,209,264
1427668,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 14 im. Adama Mickiewicza, ul. Gdańska 10, 41-800 Zabrze",270,447,1492621,258,377
1427727,"Szkoła Podstawowa nr 13 z Oddziałami Sportowymi i Mistrzostwa Sportowego im. Polskich Olimpijczyków w Żorach, os. Osiedle Pawlikowskiego 40, 44-240 Żory",488,495,1492690,27,842
1427728,"Szkoła Podstawowa nr 13 z Oddziałami Sportowymi i Mistrzostwa Sportowego im. Polskich Olimpijczyków w Żorach, os. Osiedle Pawlikowskiego 40, 44-240 Żory",341,391,1492690,27,842
1427734,"Zespół Szkolno-Przedszkolny nr 9 w Żorach, ul. Rybnicka 226, 44-240 Żory",571,362,1492697,53,659
1427735,"Zespół Szkolno-Przedszkolny nr 8 w Żorach, ul. Wysoka 13, 44-240 Żory",541,499,1492698,162,907
1427961,"Zespół Szkolno-Przedszkolny w Bodzentynie, ul. Rynek Górny 11, 26-010 Bodzentyn",416,267,1492941,71,14
1428034,"Szkoła Podstawowa w Górnie, ul. Szkolna 1, 26-008 Górno",905,221,1493017,572,422
1428200,"Zespół Placówek Oświatowych w Stadnickiej Woli, Stadnicka Wola 55, 26-200 Końskie",269,234,1493206,252,178
1428306,"Zespół Szkół Ogólnokształcących w Ożarowie, ul. Osiedle Wzgórze 54, 27-530 Ożarów",279,200,1493317,159,58
1428415,"Publiczna Szkoła Podstawowa im. Antoniego Hedy ""Szarego"" w Kunowie, ul. Fabryczna 1, 27-415 Kunów",395,266,1493430,157,131
1428524,"Gminny Ośrodek Kultury w Łoniowie, Łoniów 56, 27-670 Łoniów",641,214,1493544,84,371
1428539,"Liceum Ogólnokształcące w Chobrzanach, Chobrzany 111A, 27-650 Samborzec",229,89,1493561,200,83
1428615,"Samorządowa Szkoła Podstawowa w Ostojowie, Ostojów 16, 26-130 Suchedniów",185,93,1493642,142,153
1428742,"Publiczna Szkoła Podstawowa nr 2 im. Ignacego Jana Paderewskiego w Staszowie, ul. Niepodległości 4, 28-200 Staszów",224,143,1493778,209,360
1428918,"Zespół Szkolno-Przedszkolny w Bisztynku, ul. Kolejowa 5, 11-230 Bisztynek",95,121,1493978,47,63
1429347,"Zespół Szkolno-Przedszkolny, ul. Polna 36, 11-100 Lidzbark Warmiński",227,357,1494433,220,288
1429980,"Szkoła Podstawowa Nr 18, ul. Węgrowska 1, 82-300 Elbląg",261,459,1495110,250,437
1430442,"Szkoła Podstawowa, ul. Parkowa 7, 63-860 Pogorzela",245,258,1495609,154,55
1430589,"Szkoła Podstawowa, ul. Szkolna 1, 62-840 Koźminek",160,134,1495759,112,69
1430599,"Szkoła Podstawowa, ul. Szkolna 1, 62-840 Koźminek",121,103,1495759,112,69
1430888,"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń",197,293,1496075,113,177
1430888,"Szkoła Podstawowa im. Bohaterów Westerplatte, ul. Kolejowa 3, 64-020 Czempiń",197,293,1496086,158,226
1431156,"Szkoła Podstawowa nr 3 w Obornikach, ul. Czarnkowska 57, 64-600 Oborniki",223,422,1496356,178,341
1431160,"Szkoła Podstawowa nr 4 w Obornikach, ul. Obrzycka 88, 64-600 Oborniki",157,343,1496383,132,165
1431258,"Szkoła Podstawowa, Skalmierzyce ul. Ostrowska 16, 63-460 Nowe Skalmierzyce",339,346,1496465,272,351
1431608,"Zespół Szkół Publicznych Nr 2 w Pleszewie, ul. Ogrodowa 2, 63-300 Pleszew",191,357,1496818,147,209
1431632,"Szkoła Podstawowa nr 2, ul. Jana Kasprowicza 1, 62-040 Puszczykowo",227,558,1496851,207,599
1431699,"Zespół Szkół w Kórniku, ul. Poznańska 2, 62-035 Kórnik",232,337,1496920,227,347
1431706,"Szkoła Podstawowa w Robakowie, ul. Szkolna 3, 62-023 Robakowo",185,500,1496930,108,214
1431718,"Świetlica wiejska w Runowie, Runowo 5, 62-035 Runowo",56,62,1496943,55,112
1431725,"Szkoła Podstawowa, ul. Poznańska 78, 61-160 Czapury",244,784,1496949,121,97
1431866,"Gminne Centrum Kultury i Rekreacji w Jutrosinie, ul. Adama Mickiewicza 2, 63-930 Jutrosin",283,269,1497094,265,87
1431875,"Hala Widowiskowo-Sportowa im. Powstańców Wielkopolskich w Miejskiej Górce, ul. Ignacego Buszy 22, 63-910 Miejska Górka",247,226,1497114,86,42
1431876,"Hala Widowiskowo-Sportowa im. Powstańców Wielkopolskich w Miejskiej Górce, ul. Ignacego Buszy 22, 63-910 Miejska Górka",171,190,1497114,86,42
1431971,"Szkoła Podstawowa im. Michała Okurzałego, pl. Szkolny 1, 62-410 Zagórów",284,213,1497207,176,84
1432184,"Miejsko-Gminny Ośrodek Kultury, ul. Haliny Oleksiak 2, 62-740 Tuliszków",639,195,1497430,78,370
1432558,"Szkoła Podstawowa nr 12, ul. Tadeusza Szeligowskiego 5, 62-510 Konin",272,392,1497818,224,344
1432637,"Szkoła Podstawowa nr 23 im. gen. Józefa Bema, ul. Cypriana Norwida 21, 60-867 Poznań",231,724,1497901,185,680
1432662,"Szkoła Podstawowa i Liceum Ogólnokształcące „EUREKA”, os. Przyjaźni 136, 61-686 Poznań",245,691,1497929,237,649
1432817,"Szkoła Podstawowa nr 48 im. gen. Oswalda Franka, ul. Sarmacka 105, 61-616 Poznań",198,546,1498085,191,636
1432818,"Szkoła Podstawowa nr 48 im. gen. Oswalda Franka, ul. Sarmacka 105, 61-616 Poznań",217,571,1498085,191,636
1433234,"Miejska Biblioteka Publiczna im. Galla Anonima. Filia nr 1 Biblioteka ""Ogrody"", ul. Stanisława Żółkiewskiego 6, 78-100 Kołobrzeg",283,641,1498573,240,572
1433235,"Miejska Biblioteka Publiczna im. Galla Anonima. Filia nr 1 Biblioteka ""Ogrody"", ul. Stanisława Żółkiewskiego 6, 78-100 Kołobrzeg",245,692,1498573,240,572
1433953,"Szkoła Podstawowa Nr 59, ul. Dąbska 105, 70-789 Szczecin",205,415,1499493,160,343
1434030,"Szkoła Podstawowa Nr 56, ul. Jacka Malczewskiego 22, 71-612 Szczecin",163,340,1499403,156,272
1434153,"Niepubliczny Zakład Opieki Zdrowotnej Szpital Powiatowy w Dzierżoniowie Sp. z o. o., ul. Cicha 1, 58-200 Dzierżoniów",9,8,1467522,7,12
1434166,"Wojewódzkie Centrum Szpitalne Kotliny Jeleniogórskiej Jednostka Zamiejscowa „Wysoka Łąka”, ul. Sanatoryjna 27, 58-530 Kowary",25,22,1467721,19,26
1434173,"Dom Pomocy Społecznej w Sosnówce, ul. Liczyrzepy 87, 58-564 Sosnówka",15,4,1467762,13,7
1434175,"Powiatowe Centrum Zdrowia w Kamiennej Górze Sp. z o. o., ul. Bohaterów Getta 10, 58-400 Kamienna Góra",7,6,1467777,2,10
1434195,"Uzdrowisko Świeradów-Czerniawa Sp. z o.o. Grupa PGU Szpital Centrum Rehabilitacji i Reumatologii ""Goplana"", ul. Marszałka Józefa Piłsudskiego 33, 59-850 Świeradów-Zdrój",9,7,1468041,8,5
1434199,"Regionalne Centrum Zdrowia Spółka z o. o., ul. Gen. Józefa Bema 5-6, 59-300 Lubin",37,14,1468120,31,24
1434200,"Dom Pomocy Społecznej ""Ostoja"", ul. Pawia 39, 59-300 Lubin",28,3,1468121,24,7
1434258,"SP ZOZ Sanatorium Uzdrowiskowe MSWiA ""Agat"", ul. Cervi 14, 58-560 Jelenia Góra",68,72,1469303,67,88
1434274,"emeis Polska Sp z o.o. Rezydencja na Dyrekcyjnej, ul. Dyrekcyjna 5-7, 50-528 Wrocław",12,36,1469668,10,44
1434279,"Dom Pomocy Społecznej ""Miłosierny Samarytanin"", ul. ks. Marcina Lutra 2-8, 54-239 Wrocław",10,5,1469673,8,11
1434286,"Szpital Rehabilitacyjny we Wrocławiu (Provita), ul. Bierutowska 63, 51-317 Wrocław",16,12,1469680,9,18
1434292,"Dom Pomocy Społecznej prowadzony przez Zgromadzenie Sióstr Franciszkanek Maryi Nieustającej Pomocy, ul. Grunwaldzka 104, 50-357 Wrocław",28,2,1469685,26,7
1434301,"Samodzielny Publiczny Zakład Opieki Zdrowotnej Sanatorium Uzdrowiskowe Ministerstwa Spraw Wewnętrznych i Administracji ”ORION” w Ciechocinku, ul. Warzelniana 1, 87-720 Ciechocinek",105,120,1469768,85,164
1434340,"Szpital Powiatowy Sp. z o. o., ul. Szewska 23, 87-140 Chełmża",10,5,1470855,9,12
1434344,"Szpital Tucholski sp. z o.o., ul. Nowodworskiego 14-18, 89-500 Tuchola",10,4,1470997,8,17
1434346,"Nowy Szpital Sp. z o. o., ul. Wolności 27, 87-200 Wąbrzeźno",7,3,1471009,2,11
1434387,"Dom Pomocy Społecznej, ul. Dobrzyńska 102, 87-800 Włocławek",9,5,1471686,7,14
1434425,"Świetlica szpitalna, ul. Szpitalna 9, 24-300 Opole Lubelskie",9,12,1472861,2,0
1434427,"Samodzielne Publiczne Sanatorium Gruźlicy i Chorób Płuc w Poniatowej, ul. Fabryczna 6, 24-320 Poniatowa",18,0,1472874,15,4
1434434,"Sanatorium Uzdrowiskowe ""Ciche Wąwozy"", ul. Bartosza Głowackiego 12, 24-150 Nałęczów",53,37,1473009,48,44
1434440,"6 Szpital Wojskowy z Przychodnią SPZOZ, ul. Szpitalna 2, 08-530 Dęblin",8,3,1473132,7,2
1434441,"Szpital Powiatowy w Rykach Sp. z o. o., ul. Żytnia 23, 08-500 Ryki",12,1,1473180,8,1
1434490,"Dom Pomocy Społecznej w Kamieniu Wielkim, Kamień Wielki ul. Stawna 40, 66-460 Witnica",7,8,1473963,5,11
1434498,"Niepubliczny Zakład Opieki Zdrowotnej ""Szpital Powiatowy"" w Słubicach, ul. Nadodrzańska 6, 69-100 Słubice",9,21,1474196,8,30
1434506,"""Nowy Szpital"" w Świebodzinie Sp. z o. o., ul. Młyńska 6, 66-200 Świebodzin",6,4,1474349,5,7
1434516,"Nowy Szpital we Wschowie, ul. ks. Kostki 33, 67-400 Wschowa",12,8,1474641,6,8
1434552,"Hol główny Centrum, ul. Poddębina 9a, 95-080 Tuszyn",7,23,1475246,5,31
1434572,"NZOZ ""MOŻ-MED. "" Sp. j. Możdżan w Poddębicach, ul. Miła 27, 99-200 Poddębice",19,18,1475583,18,23
1434579,"SP-ZOZ Szpital im. Św. Ducha w Rawie Mazowieckiej, ul. Warszawska 14, 96-200 Rawa Mazowiecka",9,0,1475725,4,3
1434586,"Dom Pomocy Społecznej Caritas Diecezji Kaliskiej im. Św. Józefa, ul. Klonowa 2, 98-270 Złoczew",7,2,1475855,6,5
1434603,"Grupa Zdrowie Sp. z o.o. Hospicjum Stacjonarne w Głownie, ul. Wojska Polskiego 32/34, 95-015 Głowno",2,1,1476177,1,0
1434606,"Centrum Medyczne Boruta Sp. z o. o. w Zgierzu, ul. Andrzeja Struga 2-4, 95-100 Zgierz",6,4,1476231,1,6
1434610,"Zgierskie Centrum Kardiologii Med-Pro Polsko-Amerykańskich Klinik Serca, ul. Parzęczewska 35, 95-100 Zgierz",4,3,1476235,3,3
1434635,"Zakład Pielęgnacyjno-Opiekuńczy Fundacji Ambrozja, ul. Stanisława Dubois 117, 93-465 Łódź",2,16,1476650,1,19
1434682,"Dom Pomocy Społecznej, Wapienne 70, 38-307 Wapienne",9,2,1477145,6,5
1434705,"Dom Pomocy Społecznej ""Biały Potok"" w Trzemeśni, Trzemeśnia 377, 32-425 Trzemeśnia",30,5,1477675,21,14
1434710,"Dom Pomocy Społecznej, Klęczany 169, 33-394 Klęczany",34,1,1477758,33,2
1434733,"Powiatowe Zakłady Opiekuńczo-Lecznicze w Grojcu, ul. Aleja Ogrodowa 1, 32-615 Grojec",7,2,1478270,6,7
1434752,"Wojewódzki Szpital Rehabilitacyjny im. dr. Stefana Jasińskiego, ul. Ciągłówka 9, 34-500 Zakopane",86,44,1478652,83,71
1434756,"Dom Pomocy Społecznej Zakonu Bonifratrów w Zebrzydowicach, Zebrzydowice 1, 34-130 Kalwaria Zebrzydowska",22,2,1478736,17,11
1434834,"Zakład Opiekuńczo-Leczniczy dla Dorosłych Zgromadzenia Sióstr Franciszkanek Rodziny Maryi w Skrzeszewach, Skrzeszewy 26, 09-541 Pacyna",24,4,1479789,23,5
1434837,"DPS Filia w Grodzisku Mazowieckim, ul. 3 Maja 63, 05-825 Grodzisk Mazowiecki",8,1,1479849,6,4
1434841,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Nowym Mieście nad Pilicą, ul. Tomaszowska 43, 26-420 Nowe Miasto nad Pilicą",13,2,1479933,12,1
1434845,"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Kozienicach, ul. Al. Władysława Sikorskiego 10, 26-900 Kozienice",33,9,1480011,32,20
1434847,"Wojskowy Instytut Medyczny Państwowy Instytut Badawczy, ul. Zegrzyńska 8, 05-119 Legionowo",14,15,1480051,5,11
1434854,"SP ZOZ w Mińsku Mazowieckim, ul. Szpitalna 37, 05-300 Mińsk Mazowiecki",19,2,1480268,18,8
1434867,"Dom Pomocy Społecznej ""Dom z Sercem"" w Komorowie, ul. Kościelna 2, 07-310 Komorowo",8,3,1480682,7,6
1434943,"Zakład Pielęgnacyjno-Opiekuńczy w Wycześniaku, Wycześniak 22, 96-330 Puszcza Mariańska",11,7,1482402,10,13
1434986,"Dom Pomocy Społecznej ""Chemik"", ul. Władysława Korotyńskiego 10, 02-121 Warszawa",34,19,1482999,30,32
1435008,"Międzyleski Szpital Specjalistyczny w Warszawie, ul. Bursztynowa 2, 04-749 Warszawa",54,41,1483375,52,64
1435011,"Dom Pomocy Społecznej, ul. Jana Kilińskiego 10/12, 05-075 Warszawa",14,7,1483392,10,16
1435012,"Szpital Medicover, al. Aleja Rzeczypospolitej 5, 02-972 Warszawa",19,28,1483414,14,20
1435014,"Dom Pomocy Pracownika Służby Zdrowia, ul. Elekcyjna 37, 01-119 Warszawa",25,11,1483500,22,16
1435332,"Dom Opieki ""Spokojna Przystań II"" w Baborowie, ul. Powstańców 3, 48-120 Baborów",6,10,1484156,4,17
1435348,"Szpital Wielospecjalistyczny w Kędzierzynie-Koźlu, ul. Doktora Judyma 4, 47-220 Kędzierzyn-Koźle",8,9,1484243,6,11
1435356,"Krapkowickie Centrum Zdrowia Sp. z o. o., os. Osiedle XXX Lecia 21, 47-303 Krapkowice",2,7,1484382,1,15
1435385,"Dom Św. Jana Bożego, ul. Piastowska 6, 48-200 Prudnik",3,1,1484901,1,5
1435425,"Samorządowy Dom Pomocy Społecznej w Jedliczu, ul. Gen. Tadeusza Kościuszki 5, 38-460 Jedlicze",9,1,1485647,7,3
1435435,"Dom Pomocy Społecznej dla Osób Przewlekle Psychicznie Chorych w Krowicy Lasowej, Krowica Lasowa 86, 37-625 Krowica Sama",13,1,1485798,12,5
1435461,"SP ZOZ Całodobowy Oddział Rehabilitacji, ul. Eugeniusza Kwiatkowskiego 2, 37-450 Stalowa Wola",13,4,1486598,12,8
1435483,"Niepubliczny Zakład Opiekuńczo-Leczniczy i Opieki Paliatywnej ""Santa Rita"" w Przemyślu, ul. Stefana Rogozińskiego 30, 37-700 Przemyśl",21,7,1486869,20,12
1435498,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Augustowie, ul. Szpitalna 12, 16-300 Augustów",17,6,1487027,16,7
1435508,"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Bielsku Podlaskim (szpital), ul. Kleszczelowska 1, 17-100 Bielsk Podlaski",23,20,1487224,22,25
1435542,"Samodzielny Szpital Miejski im. PCK, ul. Sienkiewicza 79, 15-003 Białystok",19,10,1488006,16,15
1435571,"„Zdrowie” Sp. z o. o. Niepubliczny Zakład Opieki Zdrowotnej w Kwidzynie, ul. gen. Józefa Hallera 31, 82-500 Kwidzyn",5,5,1488632,4,9
