id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1419165,"Terminal Kultury Gocław, ul. Jana Nowaka-Jeziorańskiego 24, 03-982 Warszawa",144,600,1483031,358,108
1419168,"Zespół Szkół nr 5, ul. Szczawnicka 1, 04-089 Warszawa",232,543,1483034,438,22
1419169,"Zespół Szkół nr 5, ul. Szczawnicka 1, 04-089 Warszawa",207,438,1483034,438,22
1419174,"XCIX Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Zbigniewa Herberta, ul. Fundamentowa 38/42, 04-036 Warszawa",453,761,1483040,707,306
1419178,"Szkoła Podstawowa nr 279, ul. Cyrklowa 1, 04-044 Warszawa",292,790,1483044,536,392
1419179,"Szkoła Podstawowa nr 279, ul. Cyrklowa 1, 04-044 Warszawa",255,524,1483044,536,392
1419181,"XXXV Liceum Ogólnokształcące im. Bolesława Prusa, ul. Zwycięzców 7/9, 03-936 Warszawa",108,363,1483051,442,277
1419185,"XXXV Liceum Ogólnokształcące im. Bolesława Prusa, ul. Zwycięzców 7/9, 03-936 Warszawa",281,770,1483047,173,617
1419185,"XXXV Liceum Ogólnokształcące im. Bolesława Prusa, ul. Zwycięzców 7/9, 03-936 Warszawa",281,770,1483051,442,277
1419189,"IV Liceum Ogólnokształcące im. Adama Mickiewicza, ul. Saska 59, 03-914 Warszawa",241,647,1483055,372,79
1419190,"IV Liceum Ogólnokształcące im. Adama Mickiewicza, ul. Saska 59, 03-914 Warszawa",189,423,1483055,372,79
1419192,"Prom Kultury Saska Kępa, ul. Brukselska 23, 03-973 Warszawa",278,829,1483058,473,336
1419193,"Szkoła Podstawowa nr 397, ul. Afrykańska 11, 03-966 Warszawa",300,682,1483059,491,174
1419193,"Szkoła Podstawowa nr 397, ul. Afrykańska 11, 03-966 Warszawa",300,682,1483061,297,115
1419195,"Szkoła Podstawowa nr 397, ul. Afrykańska 11, 03-966 Warszawa",122,643,1483059,491,174
1419195,"Szkoła Podstawowa nr 397, ul. Afrykańska 11, 03-966 Warszawa",122,643,1483061,297,115
1419197,"Prom Kultury Saska Kępa, ul. Brukselska 23, 03-973 Warszawa",213,605,1483058,473,336
1419198,"Żłobek nr 45, ul. Mieczysława Pawlikowskiego 2, 03-983 Warszawa",321,733,1483064,564,156
1419200,"Szkoła Podstawowa nr 185, ul. gen. Tadeusza Bora-Komorowskiego 31, 03-982 Warszawa",282,688,1483066,465,107
1419206,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",287,657,1483073,535,200
1419206,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",287,657,1483074,459,37
1419207,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",277,728,1483073,535,200
1419207,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",277,728,1483074,459,37
1419208,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",267,714,1483073,535,200
1419208,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 12, 03-984 Warszawa",267,714,1483074,459,37
1419209,"Przedszkole nr 425, ul. Tadeusza Rechniewskiego 11A, 03-980 Warszawa",224,772,1483075,415,230
1419211,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 11, 03-982 Warszawa",314,466,1483079,370,370
1419212,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 11, 03-982 Warszawa",168,557,1483079,370,370
1419213,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 11, 03-982 Warszawa",204,930,1483077,475,722
1419213,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 11, 03-982 Warszawa",204,930,1483078,306,801
1419213,"Szkoła Podstawowa nr 312, ul. Władysława Umińskiego 11, 03-982 Warszawa",204,930,1483079,370,370
1419214,"Szkoła Podstawowa nr 185, ul. gen. Tadeusza Bora-Komorowskiego 31, 03-982 Warszawa",237,604,1483066,465,107
1419217,"LXXII Liceum Ogólnokształcące im. Jakuba Jasińskiego, ul. Grochowska 346/348, 03-838 Warszawa",209,496,1483083,389,79
1419218,"Szkoła Podstawowa nr 72, ul. Ludwika Michała Paca 44, 04-386 Warszawa",200,441,1483009,582,69
1419218,"Szkoła Podstawowa nr 72, ul. Ludwika Michała Paca 44, 04-386 Warszawa",200,441,1483084,436,120
1419219,"Terminal Kultury Gocław, ul. Jana Nowaka-Jeziorańskiego 24, 03-982 Warszawa",104,466,1483031,358,108
1419220,"ZGN, ul. Jagiellońska 61, 03-301 Warszawa",276,565,1483090,624,200
1419221,"Zespół Szkół nr 73, ul. Wenantego Burdzińskiego 4, 03-480 Warszawa",362,568,1483091,651,2
1419239,"Szkoła Podstawowa nr 50, ul. Jagiellońska 7, 03-721 Warszawa",201,526,1483109,361,35
1419240,"Szkoła Podstawowa nr 50, ul. Jagiellońska 7, 03-721 Warszawa",282,401,1483109,361,35
1419241,"Szkoła Podstawowa nr 30, ul. Kawęczyńska 2, 03-772 Warszawa",403,611,1483111,658,48
1419242,"Szkoła Podstawowa nr 30, ul. Kawęczyńska 2, 03-772 Warszawa",306,383,1483111,658,48
1419265,"Zespół Szkół Poligraficznych, ul. Stawki 14, 00-178 Warszawa",181,657,1483136,317,106
1419267,"Szkoła Podstawowa nr 32, ul. Dow Bera Meiselsa 1, 00-190 Warszawa",394,766,1483138,691,465
1419268,"CPS-Ośrodek Wsparcia i Rehabilitacji Osób Niepełnosprawnych, ul. gen. Władysława Andersa 6/8, 00-201 Warszawa",400,804,1483139,633,531
1419273,"Szkoła Podstawowa nr 210, ul. Karmelicka 13, 00-163 Warszawa",344,761,1483144,641,318
1419274,"V Liceum Ogólnokształcące, ul. Nowolipie 8, 00-150 Warszawa",348,570,1483145,601,49
1419275,"Zespół Szkół Specjalnych nr 85, ul. Elektoralna 12/14, 00-139 Warszawa",342,794,1483146,591,358
1419276,"Szkoła Podstawowa nr 220, al. Aleja Jana Pawła II 26A, 00-133 Warszawa",314,822,1483147,465,424
1419280,"Szkoła Podstawowa nr 41, ul. Drewniana 8, 00-345 Warszawa",263,768,1483151,450,303
1419281,"Specjalny Ośrodek Szkolno-Wychowawczy dla dzieci słabosłyszących nr 15 im. Ottona Lipkowskiego, ul. Twarda 8/12, 00-105 Warszawa",403,907,1483152,700,556
1419283,"Pałac Kultury i Nauki, wejście od pływalni Pałacu Młodzieży, pl. Plac Defilad 1, 00-110 Warszawa",477,986,1483154,839,871
1419287,"Szkoła Podstawowa nr 203, ul. ks. Ignacego Skorupki 8, 00-546 Warszawa",416,817,1483158,696,442
1419290,"Szkoła Podstawowa nr 34, ul. Leona Kruczkowskiego 12B, 00-380 Warszawa",313,730,1483161,482,298
1419291,"Szkoła Podstawowa nr 12, ul. Górnośląska 45, 00-458 Warszawa",289,697,1483162,517,138
1419292,"Stołeczne Centrum Sportu Aktywna Warszawa, ul. Solec 71, 00-402 Warszawa",294,636,1483163,424,97
1419293,"Przedszkole nr 44, ul. Ludna 8, 00-406 Warszawa",380,900,1483164,624,539
1419294,"II Liceum Ogólnokształcące, ul. Myśliwiecka 6, 00-459 Warszawa",241,645,1483165,415,58
1419295,"Szkoła Podstawowa nr 29, ul. Fabryczna 19, 00-446 Warszawa",382,922,1483166,668,614
1419296,"LXVII Liceum Ogólnokształcące, ul. Hoża 11/15, 00-528 Warszawa",360,725,1483167,587,245
1419297,"Politechnika Warszawska, Wydział Elektroniki i Technik Informacyjnych, ul. Nowowiejska 15/19, 00-665 Warszawa",398,833,1483168,661,424
1419298,"Szkoła Podstawowa nr 48, ul. Stefanii Sempołowskiej 4, 00-574 Warszawa",261,618,1483169,461,140
1419299,"Lokal użytkowy, pl. Plac Konstytucji 6, 00-550 Warszawa",334,842,1483170,560,408
1419300,"XXVII Liceum Ogólnokształcące im. Tadeusza Czackiego, ul. Polna 5, 00-625 Warszawa",231,545,1483171,448,107
1419302,"Zakład Gospodarowania Nieruchomościami w Dzielnicy Śródmieście m. st. Warszawy, ul. Szwoleżerów 5, 00-464 Warszawa",352,882,1483173,605,513
1419304,"Filia Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 232, 03-611 Warszawa",421,884,1483183,709,300
1419305,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",498,623,1483184,818,28
1419305,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",498,623,1483185,627,231
1419306,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",310,696,1483184,818,28
1419306,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",310,696,1483185,627,231
1419307,"Szkoła Podstawowa Nr 58 im. Tadeusza Gajcego, ul. Mieszka I 7, 03-886 Warszawa",288,619,1483186,761,430
1419307,"Szkoła Podstawowa Nr 58 im. Tadeusza Gajcego, ul. Mieszka I 7, 03-886 Warszawa",288,619,1483226,545,164
1419308,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",445,561,1483184,818,28
1419308,"Szkoła Podstawowa Nr 84 im. Waleriana Łukasińskiego, ul. Radzymińska 227, 03-611 Warszawa",445,561,1483185,627,231
1419311,"Szkoła Podstawowa Nr 377 im. mjr. Henryka Dobrzańskiego""Hubala"", ul. Trocka 4, 03-563 Warszawa",447,742,1483190,725,151
1419313,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",361,605,1483192,620,51
1419313,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",361,605,1483194,632,74
1419313,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",361,605,1483197,641,27
1419315,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",398,670,1483192,620,51
1419315,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",398,670,1483194,632,74
1419315,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",398,670,1483197,641,27
1419316,"XIII Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. płk. Leopolda Lisa Kuli, ul. Oszmiańska 23/25, 03-503 Warszawa",354,519,1483196,610,60
1419317,"XIII Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. płk. Leopolda Lisa Kuli, ul. Oszmiańska 23/25, 03-503 Warszawa",334,609,1483196,610,60
1419318,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",349,642,1483192,620,51
1419318,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",349,642,1483194,632,74
1419318,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 114 im. Jędrzeja Cierniaka, ul. Remiszewska 40, 03-550 Warszawa",349,642,1483197,641,27
1419320,"Szkoła Podstawowa Nr 378 im. Ignacego Jana Paderewskiego, ul. Bartnicza 8, 03-358 Warszawa",409,622,1483208,650,112
1419321,"Szkoła Podstawowa Nr 298 im. Jana Kasprowicza, ul. Krakusa 2, 03-390 Warszawa",463,559,1483200,824,153
1419321,"Szkoła Podstawowa Nr 298 im. Jana Kasprowicza, ul. Krakusa 2, 03-390 Warszawa",463,559,1483207,206,360
1419323,"Zespół Szkół Nr 41, ul. Bartnicza 2, 03-358 Warszawa",342,538,1483198,431,499
1419326,"Szkoła Podstawowa Nr 378 im. Ignacego Jana Paderewskiego, ul. Bartnicza 8, 03-358 Warszawa",280,459,1483208,650,112
1419328,"Szkoła Podstawowa Nr 298 im. Jana Kasprowicza, ul. Krakusa 2, 03-390 Warszawa",129,256,1483200,824,153
1419329,"Szkoła Podstawowa Nr 378 im. Ignacego Jana Paderewskiego, ul. Bartnicza 8, 03-358 Warszawa",380,672,1483208,650,112
1419334,"XLVI Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Stefana Czarnieckiego, ul. Żuromińska 4, 03-341 Warszawa",296,429,1483215,417,214
1419336,"XLVI Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Stefana Czarnieckiego, ul. Żuromińska 4, 03-341 Warszawa",177,763,1483213,480,723
1419336,"XLVI Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Stefana Czarnieckiego, ul. Żuromińska 4, 03-341 Warszawa",177,763,1483215,417,214
1419337,"Szkoła Podstawowa Nr 398, ul. Rembrandta 8, 03-531 Warszawa",204,461,1483225,463,224
1419346,"Szkoła Podstawowa Nr 398, ul. Rembrandta 8, 03-531 Warszawa",198,608,1483225,463,224
1419347,"Szkoła Podstawowa Nr 58 im. Tadeusza Gajcego, ul. Mieszka I 7, 03-886 Warszawa",181,543,1483186,761,430
1419347,"Szkoła Podstawowa Nr 58 im. Tadeusza Gajcego, ul. Mieszka I 7, 03-886 Warszawa",181,543,1483226,545,164
1419353,"Szkoła Podstawowa Nr 398, ul. Rembrandta 8, 03-531 Warszawa",143,577,1483225,463,224
1419355,"Szkoła Podstawowa Nr 383, ul. Warszawska 63, 02-495 Warszawa",375,484,1483236,656,137
1419356,"Szkoła Podstawowa Nr 383, ul. Warszawska 63, 02-495 Warszawa",350,711,1483236,656,137
1419360,"Szkoła Podstawowa Nr 2, ul. Orłów Piastowskich 47, 02-496 Warszawa",383,632,1483240,710,26
1419365,"Liceum Ogólnokształcące Nr 56, ul. Dzieci Warszawy 42, 02-495 Warszawa",244,678,1483245,528,81
1419369,"Szkoła Podstawowa nr 360, ul. Dzieci Warszawy 42, 02-495 Warszawa",188,656,1483249,401,154
1419370,"Zespół Szkół Nr 42, ul. Dzieci Warszawy 42, 02-495 Warszawa",230,915,1483250,577,568
1419373,"Szkoła Podstawowa Nr 14, ul. gen. Kazimierza Sosnkowskiego 10, 02-495 Warszawa",234,590,1483253,531,76
1419374,"Szkoła Podstawowa Nr 2, ul. Orłów Piastowskich 47, 02-496 Warszawa",317,591,1483240,710,26
1419375,"Szkoła Podstawowa Nr 360, ul. Dzieci Warszawy 42, 02-495 Warszawa",219,745,1483255,536,235
1419376,"""Acherówka"", ul. Walerego Sławka 2, 02-495 Warszawa",315,686,1483256,579,191
1419379,"Szkoła Podstawowa nr 360, ul. Dzieci Warszawy 42, 02-495 Warszawa",102,402,1483249,401,154
1419380,"Dom Kultury Portiernia, ul. Traktorzystów 20, 02-495 Warszawa",167,548,1483260,459,380
1419383,"Biblioteka Publiczna, ul. Czerwona Droga 6, 02-496 Warszawa",144,528,1483263,572,176
1419384,"Zespół Szkół nr 129, ul. Koncertowa 4, 02-787 Warszawa",243,779,1483264,395,214
1419385,"Zespół Szkół nr 129, ul. Koncertowa 8, 02-787 Warszawa",231,696,1483265,376,58
1419386,"Przedszkole nr 126, ul. Wokalna 1, 02-787 Warszawa",325,904,1483266,607,577
1419388,"Szkoła Podstawowa nr 81, ul. Puszczyka 6, 02-785 Warszawa",260,662,1483268,416,7
1419389,"Szkoła Podstawowa nr 81, ul. Puszczyka 6, 02-785 Warszawa",225,540,1483268,416,7
1419391,"Szkoła Podstawowa nr 319, ul. Wokalna 1, 02-787 Warszawa",200,731,1483271,372,195
1419391,"Szkoła Podstawowa nr 319, ul. Wokalna 1, 02-787 Warszawa",200,731,1483272,320,672
1419392,"Szkoła Podstawowa nr 319, ul. Wokalna 1, 02-787 Warszawa",179,405,1483271,372,195
1419393,"Szkoła Podstawowa nr 319, ul. Związku Walki Młodych 10, 02-786 Warszawa",235,619,1483280,182,458
1419396,"Liceum Ogólnokształcące nr LXX, ul. Edwarda Dembowskiego 1, 02-784 Warszawa",296,718,1483276,491,168
1419397,"Liceum Ogólnokształcące nr LXX, ul. Edwarda Dembowskiego 1, 02-784 Warszawa",182,580,1483276,491,168
1419398,"Szkoła Podstawowa nr 322, ul. Edwarda Dembowskiego 9, 02-784 Warszawa",241,694,1483281,374,209
1419401,"Szkoła Podstawowa nr 322, ul. Edwarda Dembowskiego 9, 02-784 Warszawa",167,767,1483281,374,209
1419402,"Liceum Ogólnokształcące Nr LXIII, ul. Ludwika Hirszfelda 11, 02-776 Warszawa",158,812,1483282,352,325
1419408,"Szkoła Podstawowa nr 343, ul. Stefana Kopcińskiego 7, 02-777 Warszawa",326,842,1483288,497,255
1419408,"Szkoła Podstawowa nr 343, ul. Stefana Kopcińskiego 7, 02-777 Warszawa",326,842,1483289,512,637
1419410,"Liceum Ogólnokształcące nr LXIII, ul. Ludwika Hirszfelda 11, 02-776 Warszawa",286,725,1483290,481,170
1419411,"Szkoła Podstawowa 323, ul. Edwarda Warchałowskiego 4, 02-776 Warszawa",253,750,1483291,449,114
1419411,"Szkoła Podstawowa 323, ul. Edwarda Warchałowskiego 4, 02-776 Warszawa",253,750,1483292,551,161
1419412,"Szkoła Podstawowa 323, ul. Edwarda Warchałowskiego 4, 02-776 Warszawa",316,718,1483291,449,114
1419412,"Szkoła Podstawowa 323, ul. Edwarda Warchałowskiego 4, 02-776 Warszawa",316,718,1483292,551,161
1419417,"Ośrodek Wsparcia i Integracji ""Maja"", ul. Belgradzka 33, 02-793 Warszawa",300,715,1483297,456,158
1419418,"Szkoła Podstawowa nr 405, ul. Na Uboczu 9, 02-791 Warszawa",219,745,1483298,394,152
1419418,"Szkoła Podstawowa nr 405, ul. Na Uboczu 9, 02-791 Warszawa",219,745,1483299,504,183
1419419,"Szkoła Podstawowa nr 405, ul. Na Uboczu 9, 02-791 Warszawa",290,804,1483298,394,152
1419419,"Szkoła Podstawowa nr 405, ul. Na Uboczu 9, 02-791 Warszawa",290,804,1483299,504,183
1419420,"Przedszkole nr 395, ul. Na Uboczu 9, 02-791 Warszawa",282,737,1483300,342,288
1419421,"Przedszkole nr 395, ul. Na Uboczu 9, 02-791 Warszawa",175,624,1483300,342,288
1419422,"Przedszkole nr 286, ul. Mandarynki 1, 02-796 Warszawa",222,875,1483302,440,425
1419423,"Szkoła Podstawowa nr 330, ul. Mandarynki 1, 02-796 Warszawa",226,660,1483305,313,33
1419424,"Szkoła Podstawowa nr 330, ul. Mandarynki 1, 02-796 Warszawa",159,628,1483305,313,33
1419425,"Szkoła Podstawowa nr 330, ul. Mandarynki 1, 02-796 Warszawa",162,687,1483305,313,33
1419426,"Przedszkole nr 267, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",110,716,1483306,223,48
1419426,"Przedszkole nr 267, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",110,716,1483311,313,169
1419427,"Szkoła Podstawowa nr 336, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",261,775,1483307,440,165
1419428,"Szkoła Podstawowa nr 336, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",224,666,1483307,440,165
1419429,"Szkoła Podstawowa nr 340, ul. Eugeniusza Lokajskiego 3, 02-793 Warszawa",276,865,1483309,508,317
1419429,"Szkoła Podstawowa nr 340, ul. Eugeniusza Lokajskiego 3, 02-793 Warszawa",276,865,1483310,511,518
1419429,"Szkoła Podstawowa nr 340, ul. Eugeniusza Lokajskiego 3, 02-793 Warszawa",276,865,1483312,462,765
1419431,"Przedszkole nr 267, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",161,794,1483306,223,48
1419431,"Przedszkole nr 267, ul. Witolda Małcużyńskiego 4, 02-793 Warszawa",161,794,1483311,313,169
1419433,"Przedszkole nr 400, ul. Eugeniusza Lokajskiego 2, 02-793 Warszawa",305,796,1483313,498,226
1419434,"Szkoła Podstawowa nr 16 budynek A, ul. Wilczy Dół 4, 02-798 Warszawa",240,837,1483314,422,341
1419434,"Szkoła Podstawowa nr 16 budynek A, ul. Wilczy Dół 4, 02-798 Warszawa",240,837,1483315,367,312
1419435,"Szkoła Podstawowa nr 16 budynek A, ul. Wilczy Dół 4, 02-798 Warszawa",192,857,1483314,422,341
1419435,"Szkoła Podstawowa nr 16 budynek A, ul. Wilczy Dół 4, 02-798 Warszawa",192,857,1483315,367,312
1419436,"Szkoła Podstawowa Nr 16 budynek A, ul. Wilczy Dół 4, 02-798 Warszawa",227,921,1483316,446,436
1419438,"Zespół Szkolno Przedszkolny nr 12 (Przedszkole nr 394), ul. Jerzego Zaruby 7, 02-796 Warszawa",243,907,1483318,459,452
1419439,"Szkoła Podstawowa nr 96, ul. Sarabandy 16/22, 02-868 Warszawa",348,936,1483319,617,401
1419440,"Szkoła Podstawowa nr 384, ul. Kajakowa 10, 02-838 Warszawa",294,800,1483320,551,204
1419440,"Szkoła Podstawowa nr 384, ul. Kajakowa 10, 02-838 Warszawa",294,800,1483324,460,76
1419442,"Miejsce Aktywności Lokalnej, ul. Kłobucka 14, 02-829 Warszawa",296,828,1483322,681,685
1419443,"Przedszkole nr 412, ul. Pála Telekiego 8, 02-793 Warszawa",169,956,1483323,415,510
1419444,"Szkoła Podstawowa nr 384, ul. Kajakowa 10, 02-838 Warszawa",279,745,1483320,551,204
1419444,"Szkoła Podstawowa nr 384, ul. Kajakowa 10, 02-838 Warszawa",279,745,1483324,460,76
1419447,"Urząd do Spraw Cudzoziemców, ul. Taborowa 33, 02-699 Warszawa",171,615,1483327,484,252
1419449,"Obiekt Sportowo-Rekreacyjny ""Syrenka"", ul. Starego Doktora 1, 04-551 Warszawa",293,580,1483334,551,19
1419455,"Szkoła Podstawowa nr 128, ul. Kadetów 15, 03-987 Warszawa",248,630,1483340,486,19
1419456,"Prywatna Szkoła Podstawowa nr 92, ul. Patriotów 347, 04-760 Warszawa",365,658,1483341,688,7
1419458,"Szkoła Podstawowa Nr 86, ul. Koryncka 33, 04-686 Warszawa",352,697,1483343,613,54
1419462,"Młodzieżowy Ośodek Socjoterapii ""Dom Na Trakcie"", inne Trakt Lubelski 40, 04-870 Warszawa",378,974,1483347,719,485
1419462,"Młodzieżowy Ośodek Socjoterapii ""Dom Na Trakcie"", inne Trakt Lubelski 40, 04-870 Warszawa",378,974,1483348,648,436
1419463,"Młodzieżowy Ośodek Socjoterapii ""Dom Na Trakcie"", inne Trakt Lubelski 40, 04-870 Warszawa",318,880,1483347,719,485
1419463,"Młodzieżowy Ośodek Socjoterapii ""Dom Na Trakcie"", inne Trakt Lubelski 40, 04-870 Warszawa",318,880,1483348,648,436
1419466,"Prywatna Szkoła Podstawowa Nr 92, ul. Patriotów 347, 04-760 Warszawa",397,718,1483351,648,55
1419471,"Szkoła Podstawowa nr 140, ul. Wilgi 19, 04-831 Warszawa",345,775,1483356,538,113
1419476,"Wawerskie Centrum Kultury Filia ""Aleksandrów"", ul. Samorządowa 10, 04-965 Warszawa",497,711,1483361,887,170
1419480,"Szkoła Podstawowa nr 128, ul. Kadetów 15, 03-987 Warszawa",276,650,1483340,486,19
1419482,"ATM STUDIO Sp zo. o., ul. Wał Miedzeszyński 384, 03-994 Warszawa",228,608,1483367,441,35
1419496,"Szkoła Podstawowa nr 385, ul. Klimatyczna 1, 05-077 Warszawa",295,667,1483386,588,2
1419497,"Szkoła Podstawowa nr 385, ul. Klimatyczna 1, 05-077 Warszawa",192,583,1483386,588,2
1419506,"Szkoła Podstawowa nr 300, ul. Gubinowska 28/30, 02-956 Warszawa",146,750,1483397,255,35
1419508,"Przedszkole nr 416, ul. Syta 123, 02-987 Warszawa",147,841,1483399,357,243
1419512,"Szkoła Podstawowa nr 358, ul. św. Urszuli Ledóchowskiej 10, 02-972 Warszawa",157,933,1483403,315,377
1419512,"Szkoła Podstawowa nr 358, ul. św. Urszuli Ledóchowskiej 10, 02-972 Warszawa",157,933,1483411,405,703
1419514,"Szkoła Podstawowa nr 400, ul. Oś Królewska 25, 02-972 Warszawa",123,767,1483405,201,198
1419514,"Szkoła Podstawowa nr 400, ul. Oś Królewska 25, 02-972 Warszawa",123,767,1483413,345,309
1419515,"Centrum Kultury Wilanów, ul. Zygmunta Vogla 62, 02-990 Warszawa",214,721,1483406,369,32
1419516,"Szkoła Podstawowa nr 300, ul. Gubinowska 28/30, 02-956 Warszawa",219,646,1483397,255,35
1419521,"Przedszkole nr 436, ul. Sarmacka 4, 02-972 Warszawa",131,875,1483412,325,413
1419522,"Szkoła Podstawowa nr 400, ul. Oś Królewska 25, 02-972 Warszawa",160,774,1483405,201,198
1419522,"Szkoła Podstawowa nr 400, ul. Oś Królewska 25, 02-972 Warszawa",160,774,1483413,345,309
1419530,"Dom Kultury "" Włochy"", ul. Bolesława Chrobrego 27, 02-479 Warszawa",171,648,1483422,340,56
1419531,"Przedszkole Nr 71, ul. Śląska 50/52, 02-462 Warszawa",246,569,1483423,506,1
1419532,"Zakład Gospodarowania Nieruchomościami w Dzielnicy Włochy, ul. Naukowa 4, 02-463 Warszawa",277,648,1483424,594,229
1419535,"Ratusz, al. Aleja Krakowska 257, 02-133 Warszawa",296,869,1483427,993,187
1419548,"Miejskie Przedsiębiorstwo Oczyszczania, ul. Instalatorów 23, 02-237 Warszawa",240,711,1483440,627,656
1419551,"Szkoła Podstawowa nr 225, ul. Jana Brożka 15, 01-451 Warszawa",320,659,1483443,569,66
1419553,"Szkoła Podstawowa Integracyjna Nr 317, ul. Deotymy 37, 01-409 Warszawa",475,746,1483445,753,325
1419554,"Szkoła Podstawowa nr 225, ul. Jana Brożka 15, 01-451 Warszawa",251,421,1483443,569,66
1419556,"Szkoła Podstawowa nr 351, ul. Jana Olbrachta 48/56, 01-111 Warszawa",416,800,1483448,674,310
1419556,"Szkoła Podstawowa nr 351, ul. Jana Olbrachta 48/56, 01-111 Warszawa",416,800,1483449,653,541
1419557,"Szkoła Podstawowa nr 351, ul. Jana Olbrachta 48/56, 01-111 Warszawa",329,824,1483448,674,310
1419557,"Szkoła Podstawowa nr 351, ul. Jana Olbrachta 48/56, 01-111 Warszawa",329,824,1483449,653,541
1419560,"LXXXVI Liceum Ogólnokształcące, ul. Kajetana Garbińskiego 1, 01-122 Warszawa",329,537,1483458,465,15
1419563,"Hala Sportowa Reduta, ul. Redutowa 37, 01-106 Warszawa",288,685,1483455,549,265
1419563,"Hala Sportowa Reduta, ul. Redutowa 37, 01-106 Warszawa",288,685,1483457,473,212
1419564,"Szkoła Podstawowa nr 132, ul. Grabowska 1, 01-236 Warszawa",524,818,1483456,853,368
1419565,"Hala Sportowa Reduta, ul. Redutowa 37, 01-106 Warszawa",168,601,1483455,549,265
1419565,"Hala Sportowa Reduta, ul. Redutowa 37, 01-106 Warszawa",168,601,1483457,473,212
1419566,"LXXXVI Liceum Ogólnokształcące, ul. Kajetana Garbińskiego 1, 01-122 Warszawa",238,578,1483458,465,15
1419567,"Przedszkole Nr 426, ul. Boguszewska 4, 01-250 Warszawa",111,662,1483459,432,428
1419568,"Przedszkole Publiczne ""Edulica"", ul. Jana Kazimierza 48/U1, 01-248 Warszawa",200,859,1483460,727,179
1419568,"Przedszkole Publiczne ""Edulica"", ul. Jana Kazimierza 48/U1, 01-248 Warszawa",200,859,1483498,387,99
1419571,"Zespół Poradni Psychologiczno-Pedagogicznych nr 1, ul. Zawiszy 13, 01-167 Warszawa",208,967,1483463,547,956
1419571,"Zespół Poradni Psychologiczno-Pedagogicznych nr 1, ul. Zawiszy 13, 01-167 Warszawa",208,967,1483464,651,327
